,_time,chainName,activeValidators,apr,blockHeight,blockTime,bondedTokens,communityTokens,inflation,jailedValidators,supplyTokens,totalValidators,tps,txs
7706,2023-01-29 01:00:00+00:00,osmosis,150,0.233044098,8013774,5.5729283,214552000000000.0,63616100000000.0,0.383413444,183,521630000000000.0,333,1.361779392,119923801
7707,2023-01-29 02:00:00+00:00,osmosis,150,0.233015264,8014410,5.5825952,214578000000000.0,63616100000000.0,0.383413444,184,521630000000000.0,334,1.711703487,119928659
7708,2023-01-29 03:00:00+00:00,osmosis,150,0.233096113,8014960,5.6373953,214504000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,2.081980364,119934854
7709,2023-01-29 04:00:00+00:00,osmosis,150,0.233093775,8015605,5.6414874,214506000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,1.67159311,119940883
7710,2023-01-29 05:00:00+00:00,osmosis,150,0.233089354,8016249,5.6435586,214510000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,1.193527559,119947145
7711,2023-01-29 06:00:00+00:00,osmosis,150,0.233083615,8016891,5.6495295,214515000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,1.590040914,119952950
7712,2023-01-29 07:00:00+00:00,osmosis,150,0.233082066,8017527,5.6527775,214517000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,1.266993806,119959012
7713,2023-01-29 08:00:00+00:00,osmosis,150,0.233076279,8018173,5.6587342,214522000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,1.071771055,119963995
7714,2023-01-29 09:00:00+00:00,osmosis,150,0.233048678,8018814,5.6597054,214547000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,1.944215958,119968043
7715,2023-01-29 10:00:00+00:00,osmosis,150,0.233047162,8019461,5.6603763,214549000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,0.885151582,119973394
7716,2023-01-29 11:00:00+00:00,osmosis,150,0.23303921,8020106,5.6589502,214556000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,0.92272203,119977970
7717,2023-01-29 12:00:00+00:00,osmosis,150,0.233040242,8020754,5.6556605,214555000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,1.589099145,119981707
7718,2023-01-29 13:00:00+00:00,osmosis,150,0.233017888,8021403,5.6471093,214576000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,1.684830131,119985101
7719,2023-01-29 14:00:00+00:00,osmosis,150,0.232996193,8022043,5.6447749,214596000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,0.714594656,119988038
7720,2023-01-29 15:00:00+00:00,osmosis,150,0.232870495,8022696,5.6430731,214712000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,0.875540075,119992875
7721,2023-01-29 16:00:00+00:00,osmosis,150,0.232831537,8023342,5.6419764,214748000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,1.096533415,119996250
7722,2023-01-29 17:00:00+00:00,osmosis,150,0.232822141,8023989,5.6412199,214756000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,1.344145256,119999563
7723,2023-01-29 18:00:00+00:00,osmosis,150,0.232822143,8024633,5.5916759,214756000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,1.091570649,120004004
7724,2023-01-29 19:00:00+00:00,osmosis,150,0.232820602,8025280,5.5813485,214758000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,1.817001947,120008813
7725,2023-01-29 20:00:00+00:00,osmosis,150,0.232796758,8025923,5.5809358,214780000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,1.930501931,120014535
7726,2023-01-29 21:00:00+00:00,osmosis,150,0.23252206,8026562,5.5847851,215033000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,1.565181316,120019968
7727,2023-01-29 22:00:00+00:00,osmosis,150,0.232524155,8027202,5.585795,215031000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,1.790872328,120025322
7728,2023-01-29 23:00:00+00:00,osmosis,150,0.232506123,8027839,5.587604,215048000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,1.940641677,120031609
7729,2023-01-30 00:00:00+00:00,osmosis,150,0.23249818,8028443,5.5882762,215055000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,1.906097321,120039054
7730,2023-01-30 01:00:00+00:00,osmosis,150,0.232476922,8029095,5.5921642,215075000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,2.674178136,120050937
7731,2023-01-30 02:00:00+00:00,osmosis,150,0.232390116,8029725,5.596927,215155000000000.0,63816300000000.0,0.383011111,184,522178000000000.0,334,1.939812425,120060506
7732,2023-01-30 03:00:00+00:00,osmosis,150,0.233163923,8030281,5.6513486,214441000000000.0,64016300000000.0,0.382609621,184,522726000000000.0,334,3.054718412,120068464
7733,2023-01-30 04:00:00+00:00,osmosis,150,0.233131697,8030926,5.655789,214471000000000.0,64016300000000.0,0.382609621,184,522726000000000.0,334,1.629407547,120076867
7734,2023-01-30 05:00:00+00:00,osmosis,150,0.233106824,8031573,5.661817,214494000000000.0,64016300000000.0,0.382609621,184,522726000000000.0,334,2.276190297,120085854
7735,2023-01-30 06:00:00+00:00,osmosis,150,0.233044431,8032215,5.6656368,214551000000000.0,64016300000000.0,0.382609621,184,522726000000000.0,334,2.011108983,120093398
7736,2023-01-30 07:00:00+00:00,osmosis,150,0.232965119,8032844,5.6694601,214624000000000.0,64016300000000.0,0.382609621,184,522726000000000.0,334,1.294734074,120099803
7737,2023-01-30 08:00:00+00:00,osmosis,150,0.232962801,8033487,5.6740047,214627000000000.0,64016300000000.0,0.382609621,184,522726000000000.0,334,1.31025823,120105330
7738,2023-01-30 09:00:00+00:00,osmosis,150,0.232958796,8034116,5.6786053,214630000000000.0,64016300000000.0,0.382609621,184,522726000000000.0,334,1.389444032,120110018
7739,2023-01-30 10:00:00+00:00,osmosis,150,0.232933023,8034754,5.6800084,214654000000000.0,64016300000000.0,0.382609621,184,522726000000000.0,334,4.268737398,120115015
7740,2023-01-30 11:00:00+00:00,osmosis,150,0.232924076,8035410,5.6817652,214662000000000.0,64016300000000.0,0.382609621,184,522726000000000.0,334,1.658410053,120120418
7741,2023-01-30 12:00:00+00:00,osmosis,150,0.232886506,8036067,5.680333,214697000000000.0,64016300000000.0,0.382609621,184,522726000000000.0,334,0.82395999,120124552
7742,2023-01-30 13:00:00+00:00,osmosis,150,0.232875218,8036712,5.6771004,214707000000000.0,64016300000000.0,0.382609621,184,522726000000000.0,334,0.807804636,120128083
7743,2023-01-30 14:00:00+00:00,osmosis,150,0.233312724,8037358,5.6727708,214305000000000.0,64016300000000.0,0.382609621,184,522726000000000.0,334,2.423829272,120135079
7744,2023-01-30 15:00:00+00:00,osmosis,150,0.233255733,8038003,5.6678361,214357000000000.0,64016300000000.0,0.382609621,185,522726000000000.0,335,1.246220479,120141164
7745,2023-01-30 16:00:00+00:00,osmosis,150,0.233251906,8038641,5.667258,214361000000000.0,64016300000000.0,0.382609621,185,522726000000000.0,335,1.13691733,120145196
7746,2023-01-30 17:00:00+00:00,osmosis,150,0.23324758,8039282,5.6639826,214364000000000.0,64016300000000.0,0.382609621,185,522726000000000.0,335,1.128436602,120150384
7747,2023-01-30 18:00:00+00:00,osmosis,150,0.233240828,8039928,5.6638774,214371000000000.0,64016300000000.0,0.382609621,185,522726000000000.0,335,1.424193258,120156440
7748,2023-01-30 19:00:00+00:00,osmosis,150,0.233229366,8040563,5.6126052,214381000000000.0,64016300000000.0,0.382609621,185,522726000000000.0,335,2.055639304,120165774
7749,2023-01-30 20:00:00+00:00,osmosis,150,0.23324306,8041205,5.6126085,214369000000000.0,64016300000000.0,0.382609621,185,522726000000000.0,335,0.98917613,120172571
7750,2023-01-30 21:00:00+00:00,osmosis,150,0.233226648,8041843,5.6125159,214384000000000.0,64016300000000.0,0.382609621,185,522726000000000.0,335,1.070854899,120177883
7751,2023-01-30 22:00:00+00:00,osmosis,150,0.233224243,8042488,5.611029,214386000000000.0,64016400000000.0,0.382609621,185,522726000000000.0,335,1.343593502,120184114
7752,2023-01-30 23:00:00+00:00,osmosis,150,0.233181173,8043129,5.6061408,214426000000000.0,64016400000000.0,0.382609621,185,522726000000000.0,335,2.410351827,120189661
7753,2023-01-31 00:00:00+00:00,osmosis,150,0.233176912,8043765,5.6102113,214429000000000.0,64016400000000.0,0.382609621,185,522726000000000.0,335,3.187297172,120197908
7754,2023-01-31 01:00:00+00:00,osmosis,150,0.233173845,8044406,5.6091686,214432000000000.0,64016400000000.0,0.382609621,185,522726000000000.0,335,2.900770445,120206567
7755,2023-01-31 02:00:00+00:00,osmosis,150,0.233169547,8045048,5.6095031,214436000000000.0,64016400000000.0,0.382609621,185,522726000000000.0,335,1.949278566,120214172
7756,2023-01-31 03:00:00+00:00,osmosis,150,0.232495771,8045600,5.6603777,215058000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,5.109473181,120222907
7757,2023-01-31 04:00:00+00:00,osmosis,150,0.232493809,8046241,5.6597585,215059000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,3.241280954,120232775
7758,2023-01-31 05:00:00+00:00,osmosis,150,0.232490351,8046887,5.6623834,215063000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,2.043137179,120245303
7759,2023-01-31 06:00:00+00:00,osmosis,150,0.232486238,8047526,5.6622426,215066000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,3.455213436,120254461
7760,2023-01-31 07:00:00+00:00,osmosis,150,0.232479315,8048179,5.6606595,215073000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,3.316785072,120263361
7761,2023-01-31 08:00:00+00:00,osmosis,150,0.232474789,8048825,5.6580466,215077000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,3.001027749,120271805
7762,2023-01-31 09:00:00+00:00,osmosis,150,0.232475645,8049472,5.6530767,215076000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,1.232614993,120278344
7763,2023-01-31 10:00:00+00:00,osmosis,150,0.232481987,8050123,5.6516005,215070000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,1.126333211,120284238
7764,2023-01-31 11:00:00+00:00,osmosis,150,0.232477848,8050773,5.6439503,215074000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,1.093972213,120288091
7765,2023-01-31 12:00:00+00:00,osmosis,150,0.232482882,8051423,5.6386084,215070000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,1.383840434,120293214
7766,2023-01-31 13:00:00+00:00,osmosis,150,0.232483336,8052072,5.6297364,215069000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,1.6993666,120298439
7767,2023-01-31 14:00:00+00:00,osmosis,150,0.232463385,8052721,5.630066,215088000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,1.72722354,120303957
7768,2023-01-31 15:00:00+00:00,osmosis,150,0.232461416,8053370,5.6221356,215089000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,1.871732536,120309272
7769,2023-01-31 16:00:00+00:00,osmosis,150,0.232469599,8054017,5.6191382,215082000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,3.484991432,120315728
7770,2023-01-31 17:00:00+00:00,osmosis,150,0.232465186,8054663,5.6141159,215086000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,2.401508385,120322499
7771,2023-01-31 18:00:00+00:00,osmosis,150,0.232483219,8055309,5.5653482,215069000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,1.790443508,120329367
7772,2023-01-31 19:00:00+00:00,osmosis,150,0.232479865,8055959,5.559989,215072000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,1.034682559,120335792
7773,2023-01-31 20:00:00+00:00,osmosis,150,0.232092672,8056605,5.5580598,215431000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,1.698870149,120342022
7774,2023-01-31 21:00:00+00:00,osmosis,150,0.232087302,8057259,5.5540845,215436000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,2.079434394,120348445
7775,2023-01-31 22:00:00+00:00,osmosis,150,0.232084661,8057910,5.5520517,215439000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,1.502615311,120355207
7776,2023-01-31 23:00:00+00:00,osmosis,150,0.232080285,8058560,5.5489338,215443000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,1.352767457,120360367
7777,2023-02-01 00:00:00+00:00,osmosis,150,0.232032695,8059206,5.5478814,215487000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,2.115373621,120368240
7778,2023-02-01 01:00:00+00:00,osmosis,150,0.231981533,8059854,5.548051,215534000000000.0,64216100000000.0,0.382208972,185,523274000000000.0,335,2.717391304,120377214
7779,2023-02-01 02:00:00+00:00,osmosis,150,0.23197076,8060504,5.5501341,215544000000000.0,64216200000000.0,0.382208972,185,523274000000000.0,335,2.113592023,120385454
7780,2023-02-01 03:00:00+00:00,osmosis,150,0.231834207,8061043,5.6065144,215671000000000.0,64415900000000.0,0.381809162,185,523822000000000.0,335,3.686374592,120393587
7781,2023-02-01 04:00:00+00:00,osmosis,150,0.231830403,8061693,5.6099997,215675000000000.0,64415900000000.0,0.381809162,185,523822000000000.0,335,2.855862919,120402909
7782,2023-02-01 05:00:00+00:00,osmosis,150,0.231824074,8062333,5.6172619,215681000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,2.452690559,120413021
7783,2023-02-01 06:00:00+00:00,osmosis,150,0.231811429,8062974,5.6203833,215693000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,2.16062053,120422555
7784,2023-02-01 07:00:00+00:00,osmosis,150,0.231804773,8063616,5.62273,215699000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,3.306668779,120432128
7785,2023-02-01 08:00:00+00:00,osmosis,150,0.231792556,8064255,5.625815,215710000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,1.690394801,120440769
7786,2023-02-01 09:00:00+00:00,osmosis,150,0.231788118,8064900,5.6290719,215714000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,0.464900046,120446884
7787,2023-02-01 10:00:00+00:00,osmosis,150,0.231760308,8065541,5.629654,215740000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,1.40887975,120452416
7788,2023-02-01 11:00:00+00:00,osmosis,150,0.231755604,8066187,5.6316095,215745000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,2.839574268,120456533
7789,2023-02-01 12:00:00+00:00,osmosis,150,0.231743207,8066834,5.6343881,215756000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,4.160948086,120462654
7790,2023-02-01 13:00:00+00:00,osmosis,150,0.23170513,8067477,5.6389604,215792000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,1.119537739,120466839
7791,2023-02-01 14:00:00+00:00,osmosis,150,0.231682971,8068122,5.6399831,215812000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,0.911800027,120471201
7792,2023-02-01 15:00:00+00:00,osmosis,150,0.23167385,8068765,5.6459063,215821000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,1.685162351,120476144
7793,2023-02-01 16:00:00+00:00,osmosis,150,0.231671789,8069410,5.6461336,215823000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,3.624898117,120481850
7794,2023-02-01 17:00:00+00:00,osmosis,150,0.231662108,8070049,5.6471132,215832000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,1.671116183,120487444
7795,2023-02-01 18:00:00+00:00,osmosis,150,0.231662062,8070696,5.6515806,215832000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,1.891528136,120494033
7796,2023-02-01 19:00:00+00:00,osmosis,150,0.231659815,8071342,5.5955889,215834000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,2.054628958,120500580
7797,2023-02-01 20:00:00+00:00,osmosis,150,0.231656341,8071992,5.5929607,215837000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,3.154454959,120508607
7798,2023-02-01 21:00:00+00:00,osmosis,150,0.231665129,8072634,5.5895619,215829000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,1.50613751,120516047
7799,2023-02-01 22:00:00+00:00,osmosis,150,0.231666887,8073283,5.5870891,215827000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,4.715232879,120524058
7800,2023-02-01 23:00:00+00:00,osmosis,150,0.231661818,8073930,5.5849866,215832000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,3.62784062,120534357
7801,2023-02-02 00:00:00+00:00,osmosis,150,0.231651446,8074565,5.581913,215842000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,2.644747607,120546724
7802,2023-02-02 01:00:00+00:00,osmosis,150,0.231637815,8075218,5.5784505,215854000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,2.361722074,120558451
7803,2023-02-02 02:00:00+00:00,osmosis,150,0.232163951,8075871,5.5780817,215365000000000.0,64416000000000.0,0.381809162,185,523822000000000.0,335,2.34375,120568352
7804,2023-02-02 03:00:00+00:00,osmosis,150,0.232440335,8076425,5.6270461,215109000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,5.486174839,120581573
7805,2023-02-02 04:00:00+00:00,osmosis,150,0.232453945,8077063,5.6315588,215096000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,3.929273084,120594411
7806,2023-02-02 05:00:00+00:00,osmosis,150,0.23243692,8077701,5.6329112,215112000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,3.099154267,120609538
7807,2023-02-02 06:00:00+00:00,osmosis,150,0.232423983,8078333,5.6408801,215124000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,2.272399365,120619320
7808,2023-02-02 07:00:00+00:00,osmosis,150,0.232387873,8078975,5.6425162,215158000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,2.240815739,120628057
7809,2023-02-02 08:00:00+00:00,osmosis,150,0.232377153,8079612,5.6452555,215167000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,2.043571188,120635632
7810,2023-02-02 09:00:00+00:00,osmosis,150,0.232306229,8080261,5.6461825,215233000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,2.287282708,120643008
7811,2023-02-02 10:00:00+00:00,osmosis,150,0.232304854,8080905,5.6451508,215234000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,2.157192114,120650157
7812,2023-02-02 11:00:00+00:00,osmosis,150,0.232297972,8081552,5.6428883,215241000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,1.413824492,120656422
7813,2023-02-02 12:00:00+00:00,osmosis,150,0.23230153,8082197,5.6452852,215237000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,0.807133523,120660860
7814,2023-02-02 13:00:00+00:00,osmosis,150,0.23225043,8082842,5.6451341,215285000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,1.098588111,120665162
7815,2023-02-02 14:00:00+00:00,osmosis,150,0.232227029,8083491,5.6447163,215307000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,1.216787239,120669184
7816,2023-02-02 15:00:00+00:00,osmosis,150,0.232202684,8084135,5.6448246,215329000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,1.332364341,120674013
7817,2023-02-02 16:00:00+00:00,osmosis,150,0.232187327,8084776,5.6487129,215343000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,1.143358043,120678505
7818,2023-02-02 17:00:00+00:00,osmosis,150,0.232188852,8085415,5.6518974,215342000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,1.360349395,120683929
7819,2023-02-02 18:00:00+00:00,osmosis,150,0.232171784,8086057,5.6561093,215358000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,1.300152362,120688904
7820,2023-02-02 19:00:00+00:00,osmosis,150,0.2321832,8086702,5.603047,215347000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,1.207159968,120693556
7821,2023-02-02 20:00:00+00:00,osmosis,150,0.23217955,8087347,5.5999473,215351000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,1.444891826,120699041
7822,2023-02-02 21:00:00+00:00,osmosis,150,0.232173769,8087987,5.6011603,215356000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,1.610928539,120704427
7823,2023-02-02 22:00:00+00:00,osmosis,150,0.232182435,8088627,5.5936103,215348000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,1.940754071,120709547
7824,2023-02-02 23:00:00+00:00,osmosis,150,0.232108397,8089273,5.5905847,215417000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,1.557728176,120715082
7825,2023-02-03 00:00:00+00:00,osmosis,150,0.232036982,8089915,5.5899311,215483000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,4.575473734,120720948
7826,2023-02-03 01:00:00+00:00,osmosis,150,0.23199848,8090558,5.594403,215519000000000.0,64615800000000.0,0.381410187,185,524370000000000.0,335,1.700452817,120726399
7827,2023-02-03 02:00:00+00:00,osmosis,150,0.23199234,8091196,5.595825,215524000000000.0,64305800000000.0,0.381410187,185,524370000000000.0,335,1.052470435,120731783
7828,2023-02-03 03:00:00+00:00,osmosis,150,0.232275022,8091747,5.6533684,215262000000000.0,64505500000000.0,0.381012045,185,524918000000000.0,335,1.927450754,120739336
7829,2023-02-03 04:00:00+00:00,osmosis,150,0.232231781,8092397,5.6500036,215302000000000.0,64505500000000.0,0.381012045,185,524918000000000.0,335,2.193295292,120747602
7830,2023-02-03 05:00:00+00:00,osmosis,150,0.231658975,8093046,5.6481868,215835000000000.0,64505500000000.0,0.381012045,185,524918000000000.0,335,2.003660534,120757271
7831,2023-02-03 06:00:00+00:00,osmosis,150,0.231722941,8093690,5.6503633,215775000000000.0,64505500000000.0,0.381012045,185,524918000000000.0,335,2.195368726,120764355
7832,2023-02-03 07:00:00+00:00,osmosis,150,0.231994759,8094337,5.6453224,215522000000000.0,64505500000000.0,0.381012045,185,524918000000000.0,335,7.628256782,120772322
7833,2023-02-03 08:00:00+00:00,osmosis,150,0.231971221,8094985,5.6420275,215544000000000.0,64505500000000.0,0.381012045,185,524918000000000.0,335,1.314252336,120779501
7834,2023-02-03 09:00:00+00:00,osmosis,150,0.23186537,8095632,5.6390425,215642000000000.0,64505500000000.0,0.381012045,185,524918000000000.0,335,1.357007702,120784970
7835,2023-02-03 10:00:00+00:00,osmosis,150,0.231866406,8096279,5.6363565,215641000000000.0,64505500000000.0,0.381012045,185,524918000000000.0,335,0.750430991,120789615
7836,2023-02-03 11:00:00+00:00,osmosis,150,0.231847857,8096926,5.6344686,215659000000000.0,64505500000000.0,0.381012045,185,524918000000000.0,335,1.913252325,120795844
7837,2023-02-03 12:00:00+00:00,osmosis,150,0.231838327,8097575,5.6305198,215668000000000.0,64505500000000.0,0.381012045,185,524918000000000.0,335,1.416214567,120803209
7838,2023-02-03 13:00:00+00:00,osmosis,150,0.231806598,8098229,5.6249244,215697000000000.0,64505500000000.0,0.381012045,185,524918000000000.0,335,2.439674437,120809507
7839,2023-02-03 14:00:00+00:00,osmosis,150,0.231794852,8098877,5.621162,215708000000000.0,64505500000000.0,0.381012045,185,524918000000000.0,335,3.42584562,120815614
7840,2023-02-03 15:00:00+00:00,osmosis,150,0.231802219,8099526,5.6197266,215701000000000.0,64505500000000.0,0.381012045,185,524918000000000.0,335,0.745042601,120821672
7841,2023-02-03 16:00:00+00:00,osmosis,150,0.231780972,8100173,5.616497,215721000000000.0,64505500000000.0,0.381012045,185,524918000000000.0,335,2.01387335,120830590
7842,2023-02-03 17:00:00+00:00,osmosis,150,0.231783057,8100824,5.6079153,215719000000000.0,64505500000000.0,0.381012045,185,524918000000000.0,335,1.628980336,120839509
7843,2023-02-03 18:00:00+00:00,osmosis,150,0.231780293,8101470,5.5541858,215722000000000.0,64505500000000.0,0.381012045,185,524918000000000.0,335,1.882343207,120846875
7844,2023-02-03 19:00:00+00:00,osmosis,150,0.231783311,8102108,5.55229,215719000000000.0,64505500000000.0,0.381012045,185,524918000000000.0,335,2.138628986,120854482
7845,2023-02-03 20:00:00+00:00,osmosis,150,0.231779554,8102763,5.5568341,215722000000000.0,64505500000000.0,0.381012045,185,524918000000000.0,335,1.916245021,120862134
7846,2023-02-03 21:00:00+00:00,osmosis,150,0.231765127,8103415,5.5531705,215736000000000.0,64505500000000.0,0.381012045,185,524918000000000.0,335,1.597717546,120871996
7847,2023-02-04 22:00:00+00:00,osmosis,150,0.231661504,8119482,5.5601612,215832000000000.0,64705400000000.0,0.380614733,185,525466000000000.0,335,2.242199016,121074324
7848,2023-02-04 23:00:00+00:00,osmosis,150,0.231675263,8120133,5.5581971,215819000000000.0,64705400000000.0,0.380614733,185,525466000000000.0,335,2.137175843,121080901
7849,2023-02-05 00:00:00+00:00,osmosis,150,0.23166865,8120768,5.5581912,215825000000000.0,64705400000000.0,0.380614733,185,525466000000000.0,335,1.439823833,121087951
7850,2023-02-05 01:00:00+00:00,osmosis,150,0.231704872,8121408,5.5604853,215792000000000.0,64705400000000.0,0.380614733,185,525466000000000.0,335,1.982447083,121093714
7851,2023-02-05 02:00:00+00:00,osmosis,150,0.231710359,8122065,5.5614069,215787000000000.0,64705400000000.0,0.380614733,185,525466000000000.0,335,2.732784363,121100162
7852,2023-02-05 03:00:00+00:00,osmosis,150,0.231262371,8122611,5.6140964,216205000000000.0,64905500000000.0,0.380218249,185,526014000000000.0,335,2.369267219,121107926
7853,2023-02-05 04:00:00+00:00,osmosis,150,0.231264004,8123255,5.6170313,216203000000000.0,64905500000000.0,0.380218249,185,526014000000000.0,335,3.094800735,121116616
7854,2023-02-05 05:00:00+00:00,osmosis,150,0.231426213,8123890,5.6213072,216052000000000.0,64905500000000.0,0.380218249,185,526014000000000.0,335,1.71657448,121125031
7855,2023-02-05 06:00:00+00:00,osmosis,150,0.23142508,8124535,5.6256101,216053000000000.0,64905500000000.0,0.380218249,185,526014000000000.0,335,1.51451248,121132122
7856,2023-02-05 07:00:00+00:00,osmosis,150,0.231416254,8125183,5.6301178,216061000000000.0,64905500000000.0,0.380218249,185,526014000000000.0,335,1.11662531,121138251
7857,2023-02-05 08:00:00+00:00,osmosis,150,0.231476403,8125822,5.6326285,216005000000000.0,64905500000000.0,0.380218249,185,526014000000000.0,335,1.348658387,121143657
7858,2023-02-05 09:00:00+00:00,osmosis,150,0.231476739,8126468,5.6346415,216004000000000.0,64905500000000.0,0.380218249,185,526014000000000.0,335,0.991496015,121149351
7859,2023-02-05 10:00:00+00:00,osmosis,150,0.231469781,8127101,5.6361977,216011000000000.0,64905500000000.0,0.380218249,185,526014000000000.0,335,1.521506703,121155194
7860,2023-02-05 11:00:00+00:00,osmosis,150,0.23145998,8127745,5.640646,216020000000000.0,64905500000000.0,0.380218249,185,526014000000000.0,335,0.942641174,121159640
7861,2023-02-05 12:00:00+00:00,osmosis,150,0.231446655,8128404,5.6391777,216033000000000.0,64905500000000.0,0.380218249,185,526014000000000.0,335,2.238042459,121163631
7862,2023-02-05 13:00:00+00:00,osmosis,150,0.231441275,8129042,5.6413523,216038000000000.0,64905500000000.0,0.380218249,185,526014000000000.0,335,2.580905786,121168186
7863,2023-02-05 14:00:00+00:00,osmosis,150,0.23143905,8129687,5.6443226,216040000000000.0,64905500000000.0,0.380218249,185,526014000000000.0,335,0.87704246,121172388
7864,2023-02-05 15:00:00+00:00,osmosis,150,0.231437918,8130332,5.646213,216041000000000.0,64905500000000.0,0.380218249,185,526014000000000.0,335,1.209630967,121175536
7865,2023-02-05 16:00:00+00:00,osmosis,150,0.231448368,8130979,5.6474421,216031000000000.0,64905500000000.0,0.380218249,185,526014000000000.0,335,1.027240907,121179668
