,_time,chainName,ath,athDate,atl,atlDate,cap,capChange24h,capChangeRatio24H,capRank,change24h,changeRatio24H,high24h,low24h,price,priceChangePercentage14d,priceChangePercentage1H,priceChangePercentage1Y,priceChangePercentage24H,priceChangePercentage30D,priceChangePercentage7d,supplyCirculating,totalVolume,apr,blockTime,bondedTokens,communityTokens,inflation,tps,capBTC,priceBTC,priceChangePercentage1HBTC,totalVolumeBTC
8004,2023-02-22 00:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,559687824,-9564744,-1.68023,88,-0.018381846,-1.72409,1.09,1.041,1.048,2.724467366,0.027939915,-87.72984108,-1.724091018,24.41056578,8.668422565,534780802,24672704,0.233014815,5.6111281,2.14579E+14,6.8065E+13,0.373985003,1.557484473,22633,4.24E-05,-0.222202902,998
8005,2023-02-22 01:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,558731158,-9589990,-1.68742,89,-0.01947322,-1.82678,1.09,1.039,1.047,2.598764627,-0.010630592,-87.74485593,-1.826781273,24.25832602,8.535446277,534780802,24635736,0.232994481,5.6103575,2.14597E+14,6.80651E+13,0.373985003,2.594655011,22712,4.26E-05,0.376503518,1001
8006,2023-02-22 02:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,555722171,-9299289,-1.64583,89,-0.018271725,-1.72761,1.09,1.038,1.039,1.897360492,-0.564176741,-87.82863675,-1.727611178,23.40884889,7.793456731,534780802,25018057,0.23299349,5.613906,2.14598E+14,6.80651E+13,0.373985003,2.498539161,22751,4.26E-05,-0.052023424,1024
8007,2023-02-22 03:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,553897850,-15498223,-2.72187,89,-0.036993568,-3.44403,1.09,1.032,1.037,1.680237235,-0.143507165,-87.85457154,-3.444028204,23.14588888,7.56377005,535328747,20700090,0.233940101,5.6658129,2.1373E+14,6.82648E+13,0.373602204,2.60650728,22673,4.24E-05,-0.42311021,1007
8008,2023-02-22 04:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,558010487,-16466813,-2.8664,89,-0.032554119,-3.03211,1.09,1.032,1.041,2.06741135,0.271785677,-87.80832464,-3.032108095,23.61479908,7.973347257,535328747,24385600,0.233908699,5.661686,2.13759E+14,6.82648E+13,0.373602204,2.35999097,22648,4.22E-05,-0.113663859,987
8009,2023-02-22 05:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,555263376,-20722321,-3.59771,89,-0.041430486,-3.8417,1.09,1.032,1.037,1.66740159,-0.387722705,-87.85610472,-3.841695888,23.13034351,7.550191696,535328747,23685587,0.233880538,5.6625093,2.13784E+14,6.82648E+13,0.373602204,2.396199132,22559,4.21E-05,0.024297026,961
8010,2023-02-22 06:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,553383610,-22598206,-3.92342,89,-0.046918062,-4.35498,1.09,1.031,1.03,1.021585273,-0.647230935,-87.93324572,-4.354979701,22.34818931,6.86700645,535328747,23089314,0.233878289,5.6636858,2.13786E+14,6.82648E+13,0.373602204,1.917356557,22590,4.21E-05,-0.101308775,941
8011,2023-02-22 07:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,547658477,-28139582,-4.88706,88,-0.055173702,-5.11184,1.09,1.021,1.024,0.407131272,-0.622261921,-88.00664059,-5.111842542,21.60401831,6.216998242,535328747,23309594,0.233828213,5.6617827,2.13832E+14,6.82648E+13,0.373602204,2.850162866,22576,4.23E-05,0.409333021,961
8012,2023-02-22 08:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,548619769,-24955510,-4.35087,88,-0.04675914,-4.35992,1.09,1.019,1.026,0.560194652,0.035353311,-87.98835758,-4.359917161,21.7893948,6.378918342,535328747,23223571,0.233789278,5.6617679,2.13868E+14,6.82648E+13,0.373602204,2.396528273,22518,4.21E-05,-0.528312919,953
8013,2023-02-22 09:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,550840301,-24105290,-4.19262,89,-0.044166796,-4.10666,1.09,1.019,1.031,1.109727754,0.46680684,-87.92271734,-4.106664877,22.4549395,6.960249128,535328747,23152921,0.233748245,5.6704891,2.13905E+14,6.8265E+13,0.373602204,2.136926083,22568,4.22E-05,0.206612144,944
8014,2023-02-22 10:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,550390400,-25812695,-4.47979,89,-0.051217877,-4.7469,1.09,1.019,1.028,-6.049741699,-0.350229951,-87.19046713,-4.746895502,7.357712298,4.32844353,535328747,23591739,0.233744134,5.673816,2.13909E+14,6.82651E+13,0.373602204,1.475378425,22566,4.22E-05,-0.267927041,969
8015,2023-02-22 11:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,550405389,-26619345,-4.61321,89,-0.049489189,-4.57888,1.09,1.019,1.031,-5.723806213,0.022328904,-87.14602786,-4.578884809,7.730161388,4.690383376,535328747,23663386,0.233783645,5.675561,2.13873E+14,6.82651E+13,0.373602204,1.01331214,22633,4.24E-05,0.522634864,973
8016,2023-02-22 12:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,545281248,-36520600,-6.27715,87,-0.069137533,-6.34332,1.09,1.019,1.021,-6.686792728,-1.013991345,-87.27732508,-6.343317735,6.629748988,3.621020864,535328747,24390123,0.233647384,5.6710492,2.13998E+14,6.82651E+13,0.373602204,1.921454682,22680,4.23E-05,-0.808820209,1011
8017,2023-02-22 13:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,547036490,-33703646,-5.80357,89,-0.061526482,-5.66369,1.086,1.018,1.025,-6.319700681,0.470740144,-87.22727436,-5.66369194,7.049228009,4.028663616,535328747,24059353,0.23364295,5.6666076,2.14002E+14,6.82651E+13,0.373602204,1.608425084,22610,4.23E-05,-0.027494981,991
8018,2023-02-22 14:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,545648980,-30878161,-5.35589,88,-0.058435494,-5.41736,1.085,1.018,1.02,-6.737359958,-0.525303351,-87.2842196,-5.417356264,6.571965409,3.56486774,535328747,23866992,0.233631117,5.6646895,2.14013E+14,6.82651E+13,0.373602204,1.651239593,22654,4.23E-05,0.133488733,985
8019,2023-02-22 15:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,540316830,-38566576,-6.66224,88,-0.072886027,-6.73565,1.085,1.009,1.009,-7.745558119,-1.029431995,-87.42168115,-6.735651213,5.419889299,2.445299292,535328747,23651337,0.233628887,5.6625309,2.14015E+14,6.82651E+13,0.373602204,1.039641131,22477,4.20E-05,-0.619002642,985
8020,2023-02-22 16:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,541227548,-38391183,-6.62352,88,-0.072952061,-6.72721,1.085,1.009,1.011,-7.537761097,-0.017542973,-87.39334932,-6.727211117,5.65734062,2.676050546,535328747,23352145,0.233619968,5.6611968,2.14023E+14,6.82652E+13,0.373602204,1.593348229,22535,4.21E-05,-0.237963628,975
8021,2023-02-22 17:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,541452693,-36900425,-6.38026,89,-0.068980369,-6.39364,1.082,1.005,1.01,-7.681296589,0.330821284,-87.41291949,-6.393639061,5.493321464,2.516659452,535328747,23410512,0.233580567,5.66059,2.14059E+14,6.82652E+13,0.373602204,7.213627673,22498,4.20E-05,-0.240346521,971
8022,2023-02-22 18:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,533757345,-39598077,-6.90638,89,-0.06080714,-5.73835,1.062,0.996928,0.998855,-8.691874206,-1.122767381,-87.55070545,-5.738351069,4.33852633,1.394448701,535328747,22556867,0.233602634,5.6653238,2.14039E+14,6.82653E+13,0.373602204,2.307111211,22304,4.17E-05,-0.616421984,943
8023,2023-02-22 19:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,536263686,-28841084,-5.10367,90,-0.053530014,-5.06052,1.06,0.996928,1.004,-8.197209183,0.525106372,-87.48326096,-5.060521262,4.903784013,1.943756738,535328747,21444884,0.233627973,5.6196189,2.14015E+14,6.82653E+13,0.373602204,2.786765669,22264,4.17E-05,-0.111762182,890
8024,2023-02-22 20:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,539064083,-26282436,-4.64891,90,-0.046719901,-4.42956,1.057,0.996928,1.008,-7.855067694,0.358445914,-87.43661209,-4.429563818,5.294751832,2.323692777,535328747,20939389,0.233605361,5.6280493,2.14036E+14,6.82653E+13,0.373602204,2.057142857,22353,4.18E-05,0.256455855,869
8025,2023-02-22 21:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,538062105,-26049294,-4.61776,90,-0.046294516,-4.40499,1.052,0.996928,1.005,-8.161067912,-0.275471811,-87.47833332,-4.404989519,4.945082933,1.983890343,535328747,21057406,0.233585164,5.6286334,2.14055E+14,6.82656E+13,0.373602204,1.938406155,22306,4.17E-05,-0.318304442,872
8026,2023-02-22 22:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,540967833,-21070021,-3.74886,90,-0.041429734,-3.93926,1.052,0.996928,1.01,-7.647249204,0.416967529,-87.40827734,-3.939264602,5.532227683,2.55446787,535328747,20742046,0.233574602,5.6278228,2.14064E+14,6.82656E+13,0.373602204,1.847946605,22371,4.18E-05,0.220103215,857
8027,2023-02-22 23:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,541409030,-17513706,-3.13348,90,-0.036198749,-3.45694,1.048,0.996928,1.011,-7.587620872,-0.016338433,-87.40014739,-3.456936649,5.600365456,2.620683027,535328747,20020032,0.233547723,5.6240351,2.14089E+14,6.82656E+13,0.373602204,1.115503863,22444,4.19E-05,0.077359453,829
8028,2023-02-23 00:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,538169856,-21517968,-3.84464,90,-0.041150133,-3.9317,1.047,0.996928,1.005,-8.086894768,-0.521625631,-87.46822027,-3.931704123,5.029841177,2.066256999,535328747,20056364,0.233533918,5.6232638,2.14102E+14,6.82656E+13,0.373602204,3.232564019,22388,4.18E-05,-0.308311285,831
8029,2023-02-23 01:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,529759207,-28971951,-5.18531,91,-0.055840813,-5.34232,1.045,0.98938,0.989414,-9.554912015,-1.575594034,-87.66837529,-5.342315797,3.352326118,0.436075697,535328747,20686718,0.233527558,5.6215371,2.14107E+14,6.82656E+13,0.373602204,2.133743012,22337,4.17E-05,-0.222856277,872
8030,2023-02-23 02:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,530690456,-25031716,-4.50436,91,-0.048421455,-4.6587,1.042,0.98938,0.990955,-9.414077929,0.159142003,-87.64917344,-4.658703963,3.513258354,0.592466975,535328747,20600054,0.23350527,5.6184532,2.14128E+14,6.82656E+13,0.373602204,3.2604142,22399,4.20E-05,0.437580822,877
8031,2023-02-23 03:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,532525697,-21609770,-3.89973,91,-0.03645152,-3.53296,1.042,0.98938,0.995304,-9.01650646,0.417636885,-87.59496704,-3.532961546,3.967566456,1.033956049,535876693,19978273,0.233298982,5.672533,2.14317E+14,6.84654E+13,0.373220188,3.217977528,22450,4.19E-05,0.136988513,840
8032,2023-02-23 04:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,535411943,-22598544,-4.04984,92,-0.03816175,-3.67032,1.04,0.98938,1.002,-8.443066831,0.595741584,-87.51678212,-3.670321355,4.622840511,1.670740504,535876693,18463164,0.233296302,5.6777905,2.1432E+14,6.84654E+13,0.373220188,2.289553644,22499,4.20E-05,0.170263004,773
8033,2023-02-23 05:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,535732617,-19530759,-3.51739,92,-0.034236086,-3.30235,1.037,0.98938,1.002,-8.360215329,0.338835106,-87.50548583,-3.302348543,4.717515585,1.76274417,535876693,18565612,0.233316569,5.6794542,2.14301E+14,6.84654E+13,0.373220188,2.484422272,22501,4.20E-05,0.066623624,774
8034,2023-02-23 06:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,535821673,-16565900,-2.99896,92,-0.031438076,-3.0483,1.034,0.98938,0.999893,-8.596971006,-0.504382037,-87.53776599,-3.048300218,4.446972978,1.499835353,535876693,17492569,0.233326642,5.6835329,2.14292E+14,6.84654E+13,0.373220188,2.070779234,22545,4.21E-05,0.096449081,736
8035,2023-02-23 07:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,536485513,-11172965,-2.04013,91,-0.023477908,-2.29225,1.034,0.98938,1.001,-8.518408847,0.108143954,-87.52705453,-2.292248186,4.536746585,1.587075855,535876693,17983941,0.233322469,5.6836285,2.14296E+14,6.84654E+13,0.373220188,2.162574736,22581,4.22E-05,0.297937983,754
8036,2023-02-23 08:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,540123020,-8756007,-1.59525,91,-0.011792124,-1.15092,1.034,0.98938,1.013,-7.418261351,1.167661873,-87.37705627,-1.15092298,5.793893936,2.808750792,535876693,17379925,0.233319296,5.686607,2.14299E+14,6.84654E+13,0.373220188,1.813448245,22451,4.20E-05,-0.419127078,722
8037,2023-02-23 09:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,543648668,-7191633,-1.30557,91,-0.021241559,-2.05955,1.034,0.98938,1.01,-7.661293336,-0.139064641,-87.41019217,-2.0595467,5.516179341,2.538872357,535876693,17611928,0.233318193,5.6874043,2.143E+14,6.84654E+13,0.373220188,1.965315422,22470,4.18E-05,-0.466876797,729
8038,2023-02-23 10:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,541653945,-8736455,-1.58732,92,-0.01748445,-1.70122,1.033,0.98938,1.01,-9.065257897,0.040732709,-87.86472219,-1.701221731,5.456101379,-2.152144661,535876693,17403753,0.233315241,5.6820405,2.14302E+14,6.84654E+13,0.373220188,1.284333386,22429,4.18E-05,0.026475493,720
8039,2023-02-23 11:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,544899731,-5505659,-1.00029,90,-0.007284774,-0.71118,1.029,0.98938,1.017,-8.456745832,0.538093163,-87.78351601,-0.711181946,6.161786671,-1.497371808,535876693,16695198,0.233320048,5.6805601,2.14298E+14,6.84654E+13,0.373220188,0.733845738,22514,4.20E-05,0.40351264,689
8040,2023-02-23 12:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,547659187,2377939,0.43609,90,0.00111802,0.10956,1.026,0.98938,1.022,-8.043743535,0.4708085,-87.72840069,0.109555151,6.640741261,-1.052971922,535876693,15854133,0.233318219,5.6766409,2.143E+14,6.84654E+13,0.373220188,0.828063836,22311,4.16E-05,-0.919944204,645
8041,2023-02-23 13:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,548523314,1486825,0.2718,91,-0.0009717,-0.09474,1.028,0.98938,1.025,-7.771070688,0.013180009,-87.69201239,-0.094742304,6.956957205,-0.759569723,535876693,15697166,0.233315896,5.6779783,2.14302E+14,6.84654E+13,0.373220188,2.824667254,22351,4.18E-05,0.159847191,639
8042,2023-02-23 14:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,549304901,1882620,0.34391,91,0.00560409,0.5494,1.028,0.98938,1.026,-7.682316372,0.104710282,-87.68016809,0.549401991,7.059884689,-0.664068055,535876693,15812352,0.233334765,5.67945,2.14284E+14,6.84654E+13,0.373220188,1.168751282,22469,4.19E-05,0.418338934,646
8043,2023-02-23 15:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,549464217,9147387,1.69297,92,0.00896394,0.88228,1.029,0.98938,1.025,-7.743140276,-0.185344967,-87.68828506,0.882279066,6.989347823,-0.729515963,535876693,15634899,0.233338448,5.684827,2.14281E+14,6.84654E+13,0.373220188,0.94634787,22518,4.20E-05,0.19895559,640
8044,2023-02-23 16:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,549119990,7892442,1.45825,92,0.01482825,1.46845,1.029,0.98938,1.025,-7.774513006,-0.072471091,-87.69247177,1.468454913,6.952965185,-0.763273735,535876693,15498645,0.233323485,5.6859809,2.14295E+14,6.84654E+13,0.373220188,2.662787544,22529,4.20E-05,0.020152981,636
8045,2023-02-23 17:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,549786471,8333778,1.53915,92,0.01360309,1.34508,1.029,0.98938,1.025,-7.746374886,0.105482545,-87.68871672,1.345077906,6.985596677,-0.732996477,535876693,15479570,0.233313983,5.6866716,2.14303E+14,6.84654E+13,0.373220188,1.7034198,22520,4.20E-05,-0.061688978,633
8046,2023-02-23 18:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,550682610,16925265,3.17097,92,0.02797263,2.80001,1.029,0.98938,1.027,-7.560365255,0.296025617,-87.66389366,2.800005346,7.201310166,-0.532845874,535876693,15258238,0.233296239,5.6881761,2.1432E+14,6.84654E+13,0.373220188,1.775468226,22535,4.20E-05,-0.100184709,623
8047,2023-02-23 19:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,550109626,13850170,2.58274,92,0.02021722,2.01285,1.029,0.98938,1.025,-7.773412752,-0.096749476,-87.69232494,2.012847347,6.954241137,-0.762089838,535876693,14912044,0.233303187,5.6359004,2.14313E+14,6.84654E+13,0.373220188,1.489339998,22547,4.21E-05,0.403421799,611
8048,2023-02-23 20:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,548895072,9830989,1.82371,92,0.01507431,1.4921,1.029,0.98938,1.025,-7.708412288,0.154234305,-87.6836506,1.492101032,7.029621519,-0.692147856,535876693,14736085,0.233306787,5.6358569,2.1431E+14,6.84654E+13,0.373220188,1.325673884,22621,4.22E-05,0.329276521,606
8049,2023-02-23 21:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,549508784,11446679,2.12739,91,0.00927023,0.92141,1.034,0.98938,1.015,-8.60765902,-1.515618048,-87.80365544,0.921414108,5.986774173,-1.659757838,535876693,15431733,0.233302397,5.6382374,2.14314E+14,6.84654E+13,0.373220188,1.519888831,22801,4.27E-05,0.60612647,651
8050,2023-02-23 22:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,544710325,3742492,0.69181,91,0.00672,0.66707,1.034,0.98938,1.014,-8.719413575,0.155482021,-87.81856913,0.667066613,5.857173544,-1.780008287,535876693,15087998,0.233295873,5.6399185,2.1432E+14,6.84654E+13,0.373220188,2.155092335,22839,4.25E-05,-0.170867109,632
8051,2023-02-23 23:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,547909527,6500497,1.20066,91,0.0120171,1.18822,1.034,0.98938,1.023,-7.886197274,0.885105219,-87.70737608,1.188216882,6.823446068,-0.883448553,535876693,15310122,0.233243676,5.6423458,2.14368E+14,6.84656E+13,0.373220188,1.712143213,22761,4.26E-05,0.138560956,637
8052,2023-02-24 00:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,548916903,10747047,1.99696,91,0.01757546,1.74836,1.034,0.98938,1.023,-7.935255874,-0.146973453,-87.71392297,1.748361976,6.766553305,-0.936236725,535876693,15567877,0.233227665,5.6427821,2.14383E+14,6.84656E+13,0.373220188,2.721062179,22833,4.25E-05,0.263292075,647
8053,2023-02-24 01:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,545733896,15974689,3.01546,90,0.02786709,2.81662,1.034,0.98938,1.017,-8.437596533,-0.489625394,-87.78096053,2.816621604,6.18399392,-1.476766725,535876693,14923130,0.233231611,5.6430225,2.14379E+14,6.84656E+13,0.373220188,2.849377521,22775,4.25E-05,0.005260126,623
8054,2023-02-24 02:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,544624952,13934496,2.62573,91,0.02491249,2.51346,1.034,0.990082,1.016,-8.542941286,-0.107297858,-87.79501883,2.51345664,6.061826675,-1.59012008,535876693,13976145,0.233231835,5.6426656,2.14379E+14,6.84656E+13,0.373220188,2.211286231,22805,4.26E-05,0.286647129,585
8055,2023-02-24 03:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,543374653,10848957,2.03726,91,0.01756781,1.76594,1.034,0.994815,1.012,-8.875448655,-0.385822534,-87.83939207,1.765937349,5.676221239,-1.94790559,536424638,13976881,0.233245483,5.6927441,2.14366E+14,6.86653E+13,0.372838952,3.761147732,22729,4.24E-05,-0.644814666,585
8056,2023-02-24 04:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,542215910,6803966,1.27079,89,0.01118526,1.11954,1.034,0.998589,1.01,-9.064426098,0.363921173,-87.86461119,1.119535469,5.457066009,-2.151249625,536424638,14762065,0.233216883,5.6895928,2.14393E+14,6.86653E+13,0.372838952,3.024857209,22699,4.23E-05,-0.219859788,617
8057,2023-02-24 05:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,544834391,9101774,1.69894,91,0.01621364,1.62216,1.034,0.999508,1.016,-8.574919216,0.539047785,-87.7992863,1.62216266,6.024742192,-1.624529062,536424638,14451371,0.233213084,5.6850089,2.14396E+14,6.86653E+13,0.372838952,2.886427898,22724,4.24E-05,-0.045671977,602
8058,2023-02-24 06:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,546582933,10761260,2.00837,91,0.01827869,1.82847,1.034,0.999672,1.018,-8.374310331,0.150812842,-87.77251496,1.828469303,6.257386289,-1.408669329,536424638,13935476,0.233208844,5.6823115,2.144E+14,6.86653E+13,0.372838952,2.632851539,22786,4.25E-05,0.183359932,581
8059,2023-02-24 07:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,547124505,10638992,1.98309,91,0.01757808,1.75232,1.034,0.999893,1.021,-8.126118184,0.05603421,-87.73939362,1.752323952,6.545212212,-1.141608922,536424638,14043402,0.233205402,5.6744139,2.14403E+14,6.86653E+13,0.372838952,2.548264122,22863,4.27E-05,0.213697431,586
8060,2023-02-24 08:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,544567837,4444818,0.82293,92,0.00284124,0.28069,1.034,1.007,1.015,-8.631423133,-0.545207184,-87.80682677,0.280685302,5.95921517,-1.685328565,536424638,14084274,0.233203253,5.6694896,2.14405E+14,6.86653E+13,0.372838952,1.579517696,22878,4.26E-05,-0.011387077,591
8061,2023-02-24 09:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,546932974,3284305,0.60412,91,0.01115397,1.1045,1.034,1.007,1.021,-8.098313975,0.591991669,-87.73568314,1.104504116,6.577456474,-1.111690959,536424638,13826255,0.233179531,5.6621408,2.14427E+14,6.86653E+13,0.372838952,2.499935569,22893,4.26E-05,-0.072251341,577
8062,2023-02-24 10:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,547598595,5944649,1.0975,90,0.00867743,0.8578,1.034,1.007,1.02,1.148958244,-0.012398817,-88.12215218,0.857800111,11.32358924,1.545076997,536424638,13689091,0.233168842,5.6571163,2.14437E+14,6.86653E+13,0.372838952,1.552609578,22904,4.27E-05,0.135157946,572
8063,2023-02-24 11:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,548732469,3832739,0.70338,90,0.01129881,1.11618,1.034,1.007,1.024,1.476686561,0.248838577,-88.08366728,1.116178929,11.68428393,1.874088761,536424638,13634481,0.233163093,5.6492647,2.14442E+14,6.86653E+13,0.372838952,1.373940921,22836,4.26E-05,-0.254023056,567
8064,2023-02-24 12:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,548291002,2688371,0.49273,91,-0.005990519,-0.58285,1.034,1.007,1.022,1.302256361,-0.146513169,-88.10415049,-0.582845631,11.4923077,1.698975459,536424638,13652072,0.233146234,5.6462054,2.14458E+14,6.86653E+13,0.372838952,2.379741686,22869,4.26E-05,0.12243025,569
8065,2023-02-24 13:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,549069524,546210,0.09958,89,-0.001056334,-0.1031,1.034,1.007,1.024,1.470222987,0.165370975,-88.0844263,-0.103100681,11.67717018,1.867599874,536424638,13376427,0.233144018,5.640557,2.1446E+14,6.86653E+13,0.372838952,2.290482955,22898,4.27E-05,0.178401834,558
8066,2023-02-24 14:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,548148900,-1156002,-0.21045,90,-0.004401924,-0.42919,1.034,1.007,1.021,1.244325863,-0.25735095,-88.11095323,-0.429191125,11.42854994,1.640818094,536424638,13192703,0.233140958,5.6359319,2.14463E+14,6.86653E+13,0.372838952,1.988524556,22872,4.26E-05,-0.155083766,551
8067,2023-02-24 16:00:00+00:00,osmosis,11.25,2022-03-04T05:12:18.707Z,0.678606,2023-01-01T05:30:08.710Z,546852788,-2267202,-0.41288,91,-0.004660877,-0.45501,1.034,1.007,1.02,1.090364301,0.195561659,-88.12903282,-0.455013397,11.2591013,1.486253588,536424638,12852395,0.233141697,5.625837,2.14462E+14,6.86653E+13,0.372838952,1.622937517,22900,4.27E-05,0.233433902,538
