,_time,denom,moduleName,moduleType,amountValue
3210,2023-02-11 11:00:00+00:00,uatom,fee_collector,MODULE,11286019.0
3211,2023-02-11 12:00:00+00:00,uatom,fee_collector,MODULE,11287310.0
3212,2023-02-11 13:00:00+00:00,uatom,fee_collector,MODULE,11287800.0
3213,2023-02-11 14:00:00+00:00,uatom,fee_collector,MODULE,11288187.0
3214,2023-02-11 15:00:00+00:00,uatom,fee_collector,MODULE,11289918.0
3215,2023-02-11 16:00:00+00:00,uatom,fee_collector,MODULE,11309342.0
3216,2023-02-11 17:00:00+00:00,uatom,fee_collector,MODULE,11292936.0
3217,2023-02-11 18:00:00+00:00,uatom,fee_collector,MODULE,11296516.0
3218,2023-02-11 19:00:00+00:00,uatom,fee_collector,MODULE,11293322.0
3219,2023-02-11 20:00:00+00:00,uatom,fee_collector,MODULE,11293538.0
3220,2023-02-11 21:00:00+00:00,uatom,fee_collector,MODULE,11293025.0
3221,2023-02-11 22:00:00+00:00,uatom,fee_collector,MODULE,11293044.0
3222,2023-02-11 23:00:00+00:00,uatom,fee_collector,MODULE,11293664.0
3223,2023-02-12 00:00:00+00:00,uatom,fee_collector,MODULE,11296522.0
3224,2023-02-12 01:00:00+00:00,uatom,fee_collector,MODULE,11295266.0
3225,2023-02-12 02:00:00+00:00,uatom,fee_collector,MODULE,11305522.0
3226,2023-02-12 03:00:00+00:00,uatom,fee_collector,MODULE,11302138.0
3227,2023-02-12 04:00:00+00:00,uatom,fee_collector,MODULE,11299689.0
3228,2023-02-12 05:00:00+00:00,uatom,fee_collector,MODULE,11302015.0
3229,2023-02-12 06:00:00+00:00,uatom,fee_collector,MODULE,11305563.0
3230,2023-02-12 07:00:00+00:00,uatom,fee_collector,MODULE,11309100.0
3231,2023-02-12 08:00:00+00:00,uatom,fee_collector,MODULE,11300907.0
3232,2023-02-12 09:00:00+00:00,uatom,fee_collector,MODULE,11321121.0
3233,2023-02-12 10:00:00+00:00,uatom,fee_collector,MODULE,11325555.0
3234,2023-02-12 11:00:00+00:00,uatom,fee_collector,MODULE,11314633.0
3235,2023-02-12 12:00:00+00:00,uatom,fee_collector,MODULE,11305935.0
3236,2023-02-12 13:00:00+00:00,uatom,fee_collector,MODULE,11327576.0
3237,2023-02-12 14:00:00+00:00,uatom,fee_collector,MODULE,11312743.0
3238,2023-02-12 15:00:00+00:00,uatom,fee_collector,MODULE,11315221.0
3239,2023-02-12 16:00:00+00:00,uatom,fee_collector,MODULE,11332739.0
3240,2023-02-12 17:00:00+00:00,uatom,fee_collector,MODULE,11320776.0
3241,2023-02-12 18:00:00+00:00,uatom,fee_collector,MODULE,11331378.0
3242,2023-02-12 19:00:00+00:00,uatom,fee_collector,MODULE,11309761.0
3243,2023-02-12 20:00:00+00:00,uatom,fee_collector,MODULE,11313100.0
3244,2023-02-12 21:00:00+00:00,uatom,fee_collector,MODULE,11323113.0
3245,2023-02-12 22:00:00+00:00,uatom,fee_collector,MODULE,11314332.0
3246,2023-02-12 23:00:00+00:00,uatom,fee_collector,MODULE,11342210.0
3247,2023-02-13 00:00:00+00:00,uatom,fee_collector,MODULE,11365117.0
3248,2023-02-13 01:00:00+00:00,uatom,fee_collector,MODULE,11323300.0
3249,2023-02-13 02:00:00+00:00,uatom,fee_collector,MODULE,11327159.0
3250,2023-02-13 03:00:00+00:00,uatom,fee_collector,MODULE,11331709.0
3251,2023-02-13 04:00:00+00:00,uatom,fee_collector,MODULE,11316980.0
3252,2023-02-13 05:00:00+00:00,uatom,fee_collector,MODULE,11324783.0
3253,2023-02-13 06:00:00+00:00,uatom,fee_collector,MODULE,11337814.0
3254,2023-02-13 07:00:00+00:00,uatom,fee_collector,MODULE,11320252.0
3255,2023-02-13 08:00:00+00:00,uatom,fee_collector,MODULE,11322345.0
3256,2023-02-13 09:00:00+00:00,uatom,fee_collector,MODULE,11348478.0
3257,2023-02-13 10:00:00+00:00,uatom,fee_collector,MODULE,11321780.0
3258,2023-02-13 11:00:00+00:00,uatom,fee_collector,MODULE,11353702.0
3259,2023-02-13 12:00:00+00:00,uatom,fee_collector,MODULE,11325627.0
3260,2023-02-13 13:00:00+00:00,uatom,fee_collector,MODULE,11326712.0
3261,2023-02-13 14:00:00+00:00,uatom,fee_collector,MODULE,11324972.0
3262,2023-02-13 15:00:00+00:00,uatom,fee_collector,MODULE,11325764.0
3263,2023-02-13 16:00:00+00:00,uatom,fee_collector,MODULE,11331565.0
3264,2023-02-13 17:00:00+00:00,uatom,fee_collector,MODULE,11363089.0
3265,2023-02-13 18:00:00+00:00,uatom,fee_collector,MODULE,11338115.0
3266,2023-02-13 19:00:00+00:00,uatom,fee_collector,MODULE,11330714.0
3267,2023-02-13 20:00:00+00:00,uatom,fee_collector,MODULE,11330609.0
3268,2023-02-13 21:00:00+00:00,uatom,fee_collector,MODULE,11347161.0
3269,2023-02-13 22:00:00+00:00,uatom,fee_collector,MODULE,11397037.0
3270,2023-02-13 23:00:00+00:00,uatom,fee_collector,MODULE,11332129.0
3271,2023-02-14 00:00:00+00:00,uatom,fee_collector,MODULE,11349632.0
3272,2023-02-14 01:00:00+00:00,uatom,fee_collector,MODULE,11333715.0
3273,2023-02-14 02:00:00+00:00,uatom,fee_collector,MODULE,11337510.0
3274,2023-02-14 03:00:00+00:00,uatom,fee_collector,MODULE,11347891.0
3275,2023-02-14 04:00:00+00:00,uatom,fee_collector,MODULE,11336975.0
3276,2023-02-14 05:00:00+00:00,uatom,fee_collector,MODULE,11340492.0
3277,2023-02-14 06:00:00+00:00,uatom,fee_collector,MODULE,11337691.0
3278,2023-02-14 07:00:00+00:00,uatom,fee_collector,MODULE,11350775.0
3279,2023-02-14 08:00:00+00:00,uatom,fee_collector,MODULE,11347813.0
3280,2023-02-14 09:00:00+00:00,uatom,fee_collector,MODULE,11350060.0
3281,2023-02-14 10:00:00+00:00,uatom,fee_collector,MODULE,11349779.0
3282,2023-02-14 11:00:00+00:00,uatom,fee_collector,MODULE,11344678.0
3283,2023-02-14 12:00:00+00:00,uatom,fee_collector,MODULE,11373559.0
3284,2023-02-14 13:00:00+00:00,uatom,fee_collector,MODULE,11352272.0
3285,2023-02-14 14:00:00+00:00,uatom,fee_collector,MODULE,11355323.0
3286,2023-02-14 15:00:00+00:00,uatom,fee_collector,MODULE,11361978.0
3287,2023-02-14 16:00:00+00:00,uatom,fee_collector,MODULE,11359654.0
3288,2023-02-14 17:00:00+00:00,uatom,fee_collector,MODULE,11360068.0
3289,2023-02-14 18:00:00+00:00,uatom,fee_collector,MODULE,11347230.0
3290,2023-02-14 19:00:00+00:00,uatom,fee_collector,MODULE,11351447.0
3291,2023-02-14 20:00:00+00:00,uatom,fee_collector,MODULE,11371677.0
3292,2023-02-14 21:00:00+00:00,uatom,fee_collector,MODULE,11364612.0
3293,2023-02-14 22:00:00+00:00,uatom,fee_collector,MODULE,11366939.0
3294,2023-02-14 23:00:00+00:00,uatom,fee_collector,MODULE,11364686.0
3295,2023-02-15 00:00:00+00:00,uatom,fee_collector,MODULE,11351882.0
3296,2023-02-15 01:00:00+00:00,uatom,fee_collector,MODULE,11359193.0
3297,2023-02-15 02:00:00+00:00,uatom,fee_collector,MODULE,11356162.0
3298,2023-02-15 03:00:00+00:00,uatom,fee_collector,MODULE,11354223.0
3299,2023-02-15 04:00:00+00:00,uatom,fee_collector,MODULE,11361252.0
3300,2023-02-15 05:00:00+00:00,uatom,fee_collector,MODULE,11358655.0
3301,2023-02-15 06:00:00+00:00,uatom,fee_collector,MODULE,11358655.0
3302,2023-02-15 07:00:00+00:00,uatom,fee_collector,MODULE,11361147.0
3303,2023-02-15 08:00:00+00:00,uatom,fee_collector,MODULE,11369134.0
3304,2023-02-15 09:00:00+00:00,uatom,fee_collector,MODULE,11360371.0
3305,2023-02-15 10:00:00+00:00,uatom,fee_collector,MODULE,11375353.0
3306,2023-02-15 11:00:00+00:00,uatom,fee_collector,MODULE,11394546.0
3307,2023-02-15 12:00:00+00:00,uatom,fee_collector,MODULE,11372167.0
3308,2023-02-15 13:00:00+00:00,uatom,fee_collector,MODULE,11367133.0
3309,2023-02-15 14:00:00+00:00,uatom,fee_collector,MODULE,11362804.0
3310,2023-02-15 15:00:00+00:00,uatom,fee_collector,MODULE,11376088.0
3311,2023-02-15 16:00:00+00:00,uatom,fee_collector,MODULE,11371434.0
3312,2023-02-15 17:00:00+00:00,uatom,fee_collector,MODULE,11370749.0
3313,2023-02-15 18:00:00+00:00,uatom,fee_collector,MODULE,11390158.0
3314,2023-02-15 19:00:00+00:00,uatom,fee_collector,MODULE,11373722.0
3315,2023-02-15 20:00:00+00:00,uatom,fee_collector,MODULE,11398277.0
3316,2023-02-15 21:00:00+00:00,uatom,fee_collector,MODULE,11370704.0
3317,2023-02-15 22:00:00+00:00,uatom,fee_collector,MODULE,11402356.0
3318,2023-02-15 23:00:00+00:00,uatom,fee_collector,MODULE,11376531.0
3319,2023-02-16 00:00:00+00:00,uatom,fee_collector,MODULE,11377690.0
3320,2023-02-19 08:00:00+00:00,uatom,fee_collector,MODULE,77162.0
3321,2023-02-24 18:00:00+00:00,uatom,fee_collector,MODULE,105091.0
3322,2023-02-26 18:00:00+00:00,uatom,fee_collector,MODULE,68807.0
3323,2023-03-25 00:00:00+00:00,uatom,fee_collector,MODULE,102738.0
3324,2023-03-31 14:00:00+00:00,uatom,fee_collector,MODULE,74252.0
3325,2023-04-02 13:00:00+00:00,uatom,fee_collector,MODULE,102500.0
3326,2023-04-18 07:00:00+00:00,uatom,fee_collector,MODULE,76726.0
3327,2023-04-24 20:00:00+00:00,uatom,fee_collector,MODULE,105831.0
3328,2023-04-26 20:00:00+00:00,uatom,fee_collector,MODULE,114794.0
3329,2023-05-01 15:00:00+00:00,uatom,fee_collector,MODULE,66851.0
3330,2023-02-22 22:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,12840300000000.0
3331,2023-02-22 23:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,12838700000000.0
3332,2023-02-23 00:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,13162000000000.0
3333,2023-02-23 01:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,13137400000000.0
3334,2023-02-23 02:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,13147600000000.0
3335,2023-02-23 03:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,13144000000000.0
3336,2023-02-23 04:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,13137800000000.0
3337,2023-02-23 05:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,13139400000000.0
3338,2023-02-23 06:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,13138200000000.0
3339,2023-02-23 07:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,13132400000000.0
3340,2023-02-23 08:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,13135600000000.0
3341,2023-02-23 09:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,13134200000000.0
3342,2023-02-23 10:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18984500000000.0
3343,2023-02-23 11:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18992700000000.0
3344,2023-02-23 12:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,19006600000000.0
3345,2023-02-23 13:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18984300000000.0
3346,2023-02-23 14:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18983000000000.0
3347,2023-02-23 15:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,19010800000000.0
3348,2023-02-23 16:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,19022600000000.0
3349,2023-02-23 17:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,19029100000000.0
3350,2023-02-23 18:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,19028600000000.0
3351,2023-02-23 19:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,19023500000000.0
3352,2023-02-23 20:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,19025800000000.0
3353,2023-02-23 21:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,19026900000000.0
3354,2023-02-23 22:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,19026300000000.0
3355,2023-02-23 23:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,19028300000000.0
3356,2023-02-24 00:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,19029400000000.0
3357,2023-02-24 01:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,19028000000000.0
3358,2023-02-24 02:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,19025300000000.0
3359,2023-02-24 03:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18884500000000.0
3360,2023-02-24 04:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18885100000000.0
3361,2023-02-24 05:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18921900000000.0
3362,2023-02-24 06:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18921500000000.0
3363,2023-02-24 07:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18923900000000.0
3364,2023-02-24 08:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18931600000000.0
3365,2023-02-24 09:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18923300000000.0
3366,2023-02-24 10:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18927200000000.0
3367,2023-02-24 11:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18927300000000.0
3368,2023-02-24 12:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18473400000000.0
3369,2023-02-24 13:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18473100000000.0
3370,2023-02-24 14:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18472700000000.0
3371,2023-02-24 15:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18473600000000.0
3372,2023-02-24 16:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18470700000000.0
3373,2023-02-24 17:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18461500000000.0
3374,2023-02-24 18:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18464500000000.0
3375,2023-02-24 19:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18464600000000.0
3376,2023-02-24 20:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18463800000000.0
3377,2023-02-24 21:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18461700000000.0
3378,2023-02-24 22:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18267100000000.0
3379,2023-02-24 23:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18262800000000.0
3380,2023-02-25 00:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18266100000000.0
3381,2023-02-25 01:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18359300000000.0
3382,2023-02-25 02:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18354400000000.0
3383,2023-02-25 03:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18342900000000.0
3384,2023-02-25 04:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18346700000000.0
3385,2023-02-25 05:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18342300000000.0
3386,2023-02-25 06:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18334600000000.0
3387,2023-02-25 07:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18332300000000.0
3388,2023-02-25 08:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18333700000000.0
3389,2023-02-25 09:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18333200000000.0
3390,2023-02-25 10:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18333500000000.0
3391,2023-02-25 11:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18331800000000.0
3392,2023-02-25 12:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18332900000000.0
3393,2023-02-25 13:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18317000000000.0
3394,2023-02-25 14:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18304100000000.0
3395,2023-02-25 15:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18304100000000.0
3396,2023-02-25 16:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18303300000000.0
3397,2023-02-25 17:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18300800000000.0
3398,2023-02-25 18:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18292500000000.0
3399,2023-02-25 19:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18291200000000.0
3400,2023-02-25 20:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18290900000000.0
3401,2023-02-25 21:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18291800000000.0
3402,2023-02-25 22:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18287900000000.0
3403,2023-02-25 23:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18276600000000.0
3404,2023-02-26 00:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18274800000000.0
3405,2023-02-26 01:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18275400000000.0
3406,2023-02-26 02:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18274400000000.0
3407,2023-02-26 03:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18270600000000.0
3408,2023-02-26 04:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18271500000000.0
3409,2023-02-26 05:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18265200000000.0
3410,2023-02-26 06:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18267200000000.0
3411,2023-02-26 07:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18265400000000.0
3412,2023-02-26 08:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18262500000000.0
3413,2023-02-26 09:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18261500000000.0
3414,2023-02-26 10:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18263100000000.0
3415,2023-02-26 11:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18262700000000.0
3416,2023-02-26 12:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18262300000000.0
3417,2023-02-26 13:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18262700000000.0
3418,2023-02-26 14:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18257600000000.0
3419,2023-02-26 15:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18258000000000.0
3420,2023-02-26 16:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18258400000000.0
3421,2023-02-26 17:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18051700000000.0
3422,2023-02-26 18:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18053600000000.0
3423,2023-02-26 19:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18053700000000.0
3424,2023-02-26 20:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18057100000000.0
3425,2023-02-26 21:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18057800000000.0
3426,2023-02-26 22:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18062200000000.0
3427,2023-02-26 23:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18061000000000.0
3428,2023-02-27 00:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18464500000000.0
3429,2023-02-27 01:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18462500000000.0
3430,2023-02-27 02:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18463800000000.0
3431,2023-02-27 03:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18460800000000.0
3432,2023-02-27 04:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18460900000000.0
3433,2023-02-27 05:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18459400000000.0
3434,2023-02-27 06:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18459000000000.0
3435,2023-02-27 07:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18461400000000.0
3436,2023-02-27 08:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18461700000000.0
3437,2023-02-27 09:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18463600000000.0
3438,2023-02-27 10:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18462500000000.0
3439,2023-02-27 11:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18464200000000.0
3440,2023-02-27 12:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18466400000000.0
3441,2023-02-27 13:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18466300000000.0
3442,2023-02-27 14:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18412600000000.0
3443,2023-02-27 15:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18412500000000.0
3444,2023-02-27 16:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18412800000000.0
3445,2023-02-27 17:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18412600000000.0
3446,2023-02-27 18:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18412100000000.0
3447,2023-02-27 19:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18461900000000.0
3448,2023-02-27 20:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18446000000000.0
3449,2023-02-27 21:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18451300000000.0
3450,2023-02-27 22:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18454800000000.0
3451,2023-02-27 23:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18456100000000.0
3452,2023-02-28 00:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18455500000000.0
3453,2023-02-28 01:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18457300000000.0
3454,2023-02-28 02:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18458600000000.0
3455,2023-02-28 03:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18480300000000.0
3456,2023-02-28 04:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18480400000000.0
3457,2023-02-28 05:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18481600000000.0
3458,2023-02-28 06:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18481600000000.0
3459,2023-02-28 07:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18349400000000.0
3460,2023-02-28 08:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18351300000000.0
3461,2023-02-28 09:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18351900000000.0
3462,2023-02-28 10:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18352800000000.0
3463,2023-02-28 11:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18417600000000.0
3464,2023-02-28 12:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18423100000000.0
3465,2023-02-28 13:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18421800000000.0
3466,2023-02-28 14:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18423800000000.0
3467,2023-02-28 15:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18426600000000.0
3468,2023-02-28 16:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18447300000000.0
3469,2023-02-28 17:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18453300000000.0
3470,2023-02-28 18:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18434300000000.0
3471,2023-02-28 19:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18441800000000.0
3472,2023-02-28 20:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18371800000000.0
3473,2023-02-28 21:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18373600000000.0
3474,2023-02-28 22:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18377600000000.0
3475,2023-02-28 23:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18369700000000.0
3476,2023-03-01 00:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18370500000000.0
3477,2023-03-01 01:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18369800000000.0
3478,2023-03-01 02:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18375400000000.0
3479,2023-03-01 03:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18383400000000.0
3480,2023-03-01 04:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18375900000000.0
3481,2023-03-01 05:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18385100000000.0
3482,2023-03-01 07:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18354300000000.0
3483,2023-03-01 08:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18356500000000.0
3484,2023-03-01 09:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18354700000000.0
3485,2023-03-01 10:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18357400000000.0
3486,2023-03-01 11:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18295900000000.0
3487,2023-03-01 12:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18301000000000.0
3488,2023-03-01 13:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18297000000000.0
3489,2023-03-01 14:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18297300000000.0
3490,2023-03-01 15:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18296900000000.0
3491,2023-03-01 16:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,18297100000000.0
3492,2023-03-01 17:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,17788600000000.0
3493,2023-03-01 18:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,17653600000000.0
3494,2023-03-01 19:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,17650800000000.0
3495,2023-03-01 20:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,17649200000000.0
3496,2023-03-01 21:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,17628200000000.0
3497,2023-03-01 22:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,17627700000000.0
3498,2023-03-01 23:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,17627700000000.0
3499,2023-03-02 00:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,17627300000000.0
3500,2023-03-02 01:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,17626600000000.0
3501,2023-03-02 02:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,17627400000000.0
3502,2023-03-02 03:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,17628200000000.0
3503,2023-03-02 04:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,17625700000000.0
3504,2023-03-02 05:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,17617500000000.0
3505,2023-03-02 06:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,17620600000000.0
3506,2023-03-02 07:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,17621700000000.0
3507,2023-03-02 08:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,17622800000000.0
3508,2023-03-02 09:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,17624300000000.0
3509,2023-03-02 10:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,17624500000000.0
3510,2023-03-02 11:00:00+00:00,uatom,not_bonded_tokens_pool,MODULE,17623200000000.0
